payment_id,customer_id,amount,payment_method,failure_reason,timestamp,initial_action,recovered,recovery_time_hours
P002543,C01675,1951.03,NetBanking,card_declined,2026-06-21 21:45:00,message,False,
P002544,C02535,6659.01,UPI,network_error,2026-05-09 09:29:00,stop,False,
P002545,C01857,1731.8,Card,insufficient_balance,2026-03-08 21:24:00,message,False,
P002546,C00356,6062.98,UPI,network_error,2026-04-10 19:51:00,stop,False,
P002547,C02795,1416.3,UPI,card_declined,2026-06-20 11:11:00,stop,False,
P002548,C00805,7766.96,UPI,card_declined,2026-02-10 19:32:00,retry,False,
P002549,C02799,31063.2,UPI,insufficient_balance,2026-06-11 18:49:00,retry,False,
P002550,C03728,3163.96,Card,limit_exceeded,2026-03-07 17:06:00,retry,False,
P002551,C02214,964.71,Card,card_declined,2026-03-10 00:17:00,escalate,False,
P002552,C00602,3364.86,Card,limit_exceeded,2026-01-27 16:35:00,retry,False,
P002553,C02177,2732.72,Card,network_error,2026-03-18 20:19:00,escalate,True,57.0
P002554,C01008,1983.61,NetBanking,limit_exceeded,2026-06-01 14:45:00,stop,False,
P002555,C03499,8505.07,UPI,insufficient_balance,2026-04-11 03:48:00,message,False,
P002556,C03606,1840.65,NetBanking,card_declined,2026-01-31 01:13:00,stop,True,65.0
P002557,C03455,2428.11,UPI,bank_timeout,2026-04-25 00:40:00,retry,False,
P002558,C03720,11599.59,UPI,insufficient_balance,2026-01-18 02:52:00,retry,False,
P002559,C02048,2190.66,Card,expired_card,2026-02-02 12:57:00,stop,False,
P002560,C00896,3049.2,UPI,bank_timeout,2026-02-22 23:29:00,stop,False,
P002561,C02794,1535.34,Card,card_declined,2026-05-27 09:51:00,payment_link,False,
P002562,C02791,1917.83,Card,network_error,2026-04-30 09:34:00,stop,False,
P002563,C00106,2459.0,Card,bank_timeout,2026-06-16 18:54:00,message,True,60.0
P002564,C01591,1587.5,UPI,bank_timeout,2026-05-13 05:56:00,retry,True,15.0
P002565,C02812,2473.51,Card,expired_card,2026-06-19 16:32:00,stop,True,34.0
P002566,C00534,1357.29,UPI,limit_exceeded,2026-01-27 20:36:00,message,False,
P002567,C01076,1668.23,NetBanking,network_error,2026-05-05 02:57:00,escalate,False,
P002568,C02422,3323.76,NetBanking,network_error,2026-05-13 06:04:00,retry,False,
P002569,C01190,6143.48,UPI,insufficient_balance,2026-01-27 12:23:00,retry,True,66.0
P002570,C03315,3035.44,UPI,network_error,2026-02-15 05:35:00,retry,False,
P002571,C02525,4153.02,Card,network_error,2026-02-15 17:32:00,retry,True,51.0
P002572,C02877,9334.38,Card,card_declined,2026-03-27 04:23:00,message,True,38.0
P002573,C01010,68165.42,NetBanking,insufficient_balance,2026-05-31 11:16:00,retry,False,
P002574,C00705,5598.44,UPI,insufficient_balance,2026-06-27 18:16:00,message,False,
P002575,C03586,1263.82,Card,network_error,2026-06-19 20:03:00,payment_link,False,
P002576,C00062,7456.57,Card,bank_timeout,2026-05-13 13:41:00,payment_link,True,55.0
P002577,C02309,621.98,Card,insufficient_balance,2026-01-20 23:29:00,payment_link,True,71.0
P002578,C03614,4955.33,UPI,insufficient_balance,2026-06-08 21:19:00,stop,False,
P002579,C00638,4152.73,Card,card_declined,2026-05-10 19:29:00,escalate,False,
P002580,C01102,1649.83,Card,bank_timeout,2026-06-07 15:05:00,payment_link,True,63.0
P002581,C03424,1087.32,Card,card_declined,2026-06-11 21:42:00,payment_link,True,12.0
P002582,C01456,3191.45,UPI,expired_card,2026-03-02 19:55:00,payment_link,True,64.0
P002583,C01248,1088.8,Card,network_error,2026-05-03 05:25:00,stop,False,
P002584,C00968,1327.05,Card,expired_card,2026-01-03 08:47:00,payment_link,False,
P002585,C03259,3986.85,Card,network_error,2026-03-05 04:16:00,escalate,True,60.0
P002586,C02329,1078.29,Card,limit_exceeded,2026-01-19 03:51:00,payment_link,False,
P002587,C00978,1640.96,Card,insufficient_balance,2026-01-17 23:56:00,payment_link,True,41.0
P002588,C01749,3113.64,NetBanking,network_error,2026-03-03 10:24:00,message,False,
P002589,C03063,2773.35,NetBanking,card_declined,2026-03-20 13:57:00,message,False,
P002590,C03654,29389.09,Card,card_declined,2026-03-26 17:17:00,escalate,True,49.0
P002591,C01991,2618.78,UPI,insufficient_balance,2026-01-25 04:17:00,retry,True,41.0
P002592,C00369,1932.25,UPI,expired_card,2026-06-15 13:22:00,retry,False,
P002593,C03612,4619.09,Card,card_declined,2026-04-07 12:46:00,retry,True,60.0
P002594,C03971,1879.47,Card,limit_exceeded,2026-03-27 15:11:00,escalate,True,26.0
P002595,C03129,1332.28,NetBanking,card_declined,2026-05-24 05:43:00,escalate,True,9.0
P002596,C00188,6187.5,UPI,card_declined,2026-01-01 04:25:00,retry,False,
P002597,C00159,1615.67,UPI,insufficient_balance,2026-04-26 02:28:00,stop,False,
P002598,C02023,2830.39,UPI,network_error,2026-03-18 17:46:00,payment_link,False,
P002599,C01766,1970.18,Card,insufficient_balance,2026-06-29 22:02:00,retry,False,
P002600,C02732,1132.98,Card,insufficient_balance,2026-05-13 06:24:00,escalate,False,
P002601,C03735,4636.97,UPI,insufficient_balance,2026-03-09 20:25:00,payment_link,False,
P002602,C03739,1325.35,Card,network_error,2026-05-19 08:44:00,escalate,True,35.0
P002603,C00322,3311.29,NetBanking,limit_exceeded,2026-03-31 21:04:00,payment_link,True,20.0
P002604,C00139,3619.97,UPI,limit_exceeded,2026-02-12 05:22:00,escalate,False,
P002605,C01985,7507.32,Card,insufficient_balance,2026-06-27 06:52:00,escalate,True,1.0
P002606,C02298,15386.24,Card,limit_exceeded,2026-06-08 15:53:00,payment_link,False,
P002607,C01884,877.17,Card,insufficient_balance,2026-03-26 23:38:00,stop,False,
P002608,C02914,5377.47,Card,insufficient_balance,2026-01-29 05:42:00,escalate,False,
P002609,C02060,2708.42,Card,limit_exceeded,2026-03-12 20:54:00,escalate,False,
P002610,C00085,1468.72,Card,network_error,2026-01-31 23:36:00,stop,False,
P002611,C01699,5220.97,NetBanking,card_declined,2026-05-14 00:40:00,message,False,
P002612,C02507,1296.51,Card,insufficient_balance,2026-06-10 11:33:00,escalate,False,
P002613,C03376,1750.35,NetBanking,network_error,2026-03-22 06:24:00,payment_link,True,52.0
P002614,C02853,10282.06,UPI,limit_exceeded,2026-01-24 02:07:00,stop,False,
P002615,C01177,3007.33,NetBanking,network_error,2026-05-03 08:40:00,payment_link,False,
P002616,C02879,2629.95,NetBanking,card_declined,2026-05-24 06:25:00,escalate,False,
P002617,C03944,3926.8,Card,network_error,2026-06-23 10:39:00,payment_link,True,1.0
P002618,C01846,1800.9,UPI,expired_card,2026-03-27 06:23:00,retry,False,
P002619,C02675,949.12,Card,bank_timeout,2026-01-16 00:55:00,message,False,
P002620,C00685,2199.17,UPI,expired_card,2026-03-10 05:28:00,payment_link,False,
P002621,C00272,2274.17,UPI,insufficient_balance,2026-06-14 20:32:00,stop,False,
P002622,C03089,4956.3,Card,limit_exceeded,2026-01-12 23:09:00,stop,False,
P002623,C02583,2745.91,NetBanking,bank_timeout,2026-06-14 14:51:00,payment_link,False,
P002624,C02680,1693.55,UPI,network_error,2026-05-14 02:27:00,payment_link,False,
P002625,C01845,2639.39,UPI,network_error,2026-03-09 00:45:00,payment_link,False,
P002626,C03934,4591.78,NetBanking,card_declined,2026-01-14 09:40:00,retry,False,
P002627,C00364,2169.65,UPI,insufficient_balance,2026-02-11 13:11:00,payment_link,False,
P002628,C02512,1908.33,NetBanking,network_error,2026-03-08 16:38:00,stop,False,
P002629,C03049,2438.67,UPI,card_declined,2026-04-12 00:54:00,escalate,True,5.0
P002630,C00858,4548.67,Card,insufficient_balance,2026-01-09 18:33:00,retry,False,
P002631,C03979,2855.19,NetBanking,limit_exceeded,2026-03-04 07:55:00,message,False,
P002632,C03958,1536.22,UPI,insufficient_balance,2026-05-01 08:42:00,stop,False,
P002633,C01829,6140.17,NetBanking,insufficient_balance,2026-05-02 06:54:00,payment_link,True,45.0
P002634,C00559,1920.05,Card,network_error,2026-06-23 18:52:00,stop,False,
P002635,C02529,3160.82,NetBanking,insufficient_balance,2026-01-12 09:32:00,stop,False,
P002636,C02349,2846.23,UPI,insufficient_balance,2026-03-16 12:09:00,message,True,2.0
P002637,C01371,1408.23,UPI,insufficient_balance,2026-05-26 15:25:00,message,False,
P002638,C03220,14315.48,UPI,network_error,2026-06-10 23:50:00,stop,False,
P002639,C01354,5729.24,Card,insufficient_balance,2026-02-21 09:48:00,retry,True,11.0
P002640,C03556,6532.95,Card,card_declined,2026-03-07 04:10:00,payment_link,True,37.0
P002641,C01524,6999.67,Card,limit_exceeded,2026-01-09 03:39:00,retry,False,
P002642,C03893,25005.25,UPI,network_error,2026-01-02 03:46:00,escalate,True,14.0
P002643,C02349,9042.67,UPI,limit_exceeded,2026-02-20 15:18:00,escalate,False,
P002644,C02065,2454.94,Card,insufficient_balance,2026-02-11 17:05:00,escalate,False,
P002645,C02375,6169.88,UPI,network_error,2026-06-27 10:37:00,stop,True,9.0
P002646,C03175,2590.43,UPI,insufficient_balance,2026-01-14 01:49:00,payment_link,True,8.0
P002647,C00039,1373.01,UPI,card_declined,2026-05-19 00:19:00,payment_link,True,58.0
P002648,C02405,2205.6,UPI,limit_exceeded,2026-04-01 22:20:00,message,True,10.0
P002649,C02112,733.07,UPI,insufficient_balance,2026-05-17 18:27:00,payment_link,False,
P002650,C02576,4208.82,NetBanking,expired_card,2026-05-26 14:46:00,escalate,False,
P002651,C02141,26645.85,UPI,network_error,2026-06-13 05:46:00,retry,True,64.0
P002652,C02171,1034.63,Card,insufficient_balance,2026-03-13 09:51:00,stop,False,
P002653,C02171,3759.71,NetBanking,insufficient_balance,2026-06-18 22:54:00,escalate,False,
P002654,C02644,6421.38,NetBanking,insufficient_balance,2026-02-04 18:42:00,retry,True,30.0
P002655,C03946,615.0,Card,bank_timeout,2026-02-04 22:10:00,payment_link,False,
P002656,C01704,2599.54,Card,expired_card,2026-05-28 23:41:00,retry,False,
P002657,C01353,2400.55,NetBanking,network_error,2026-03-18 06:52:00,retry,True,66.0
P002658,C01679,623.41,NetBanking,network_error,2026-05-18 20:30:00,payment_link,False,
P002659,C01241,2086.48,NetBanking,bank_timeout,2026-02-28 05:52:00,message,False,
P002660,C03263,779.18,NetBanking,insufficient_balance,2026-06-06 05:53:00,stop,False,
P002661,C00553,1297.87,UPI,limit_exceeded,2026-02-17 07:52:00,retry,False,
P002662,C00021,2924.72,UPI,limit_exceeded,2026-05-29 21:23:00,retry,True,45.0
P002663,C02429,1897.19,UPI,network_error,2026-04-18 02:58:00,retry,False,
P002664,C02356,1654.95,UPI,insufficient_balance,2026-01-21 20:18:00,message,False,
P002665,C03153,1587.37,UPI,card_declined,2026-06-24 17:02:00,payment_link,True,10.0
P002666,C03799,3872.8,UPI,network_error,2026-04-18 17:33:00,message,True,63.0
P002667,C01977,5323.87,UPI,insufficient_balance,2026-04-25 15:21:00,stop,False,
P002668,C00393,2053.72,Card,bank_timeout,2026-06-02 22:15:00,payment_link,False,
P002669,C03740,3901.25,UPI,network_error,2026-06-23 11:40:00,message,False,
P002670,C02479,2687.7,UPI,card_declined,2026-01-30 08:13:00,payment_link,False,
P002671,C00296,2610.41,NetBanking,bank_timeout,2026-01-03 19:43:00,message,False,
P002672,C02610,4343.22,Card,card_declined,2026-02-16 21:57:00,escalate,False,
P002673,C00989,6933.92,Card,bank_timeout,2026-01-30 16:15:00,retry,True,10.0
P002674,C01926,1621.01,NetBanking,bank_timeout,2026-05-21 20:01:00,payment_link,False,
P002675,C02093,3859.04,UPI,card_declined,2026-06-29 23:57:00,stop,False,
P002676,C01851,4004.5,Card,insufficient_balance,2026-04-28 09:00:00,message,True,57.0
P002677,C03527,6934.54,UPI,network_error,2026-05-27 10:49:00,escalate,False,
P002678,C00080,898.21,Card,expired_card,2026-06-14 16:41:00,escalate,False,
P002679,C00470,1812.14,Card,expired_card,2026-01-23 03:43:00,retry,False,
P002680,C00804,2523.24,NetBanking,card_declined,2026-03-07 11:06:00,payment_link,True,25.0
P002681,C00168,2693.24,UPI,expired_card,2026-02-18 21:07:00,payment_link,True,31.0
P002682,C03995,1786.2,Card,bank_timeout,2026-05-31 02:18:00,escalate,False,
P002683,C02002,4944.75,NetBanking,limit_exceeded,2026-01-02 19:24:00,stop,False,
P002684,C03806,534.71,Card,card_declined,2026-03-20 16:30:00,escalate,False,
P002685,C01467,1196.65,Card,card_declined,2026-01-18 15:48:00,payment_link,False,
P002686,C03560,2680.05,Card,card_declined,2026-05-29 04:00:00,stop,False,
P002687,C01230,1915.1,UPI,network_error,2026-05-23 23:45:00,escalate,True,42.0
P002688,C00674,2723.45,NetBanking,insufficient_balance,2026-05-02 18:04:00,stop,False,
P002689,C03674,2555.05,Card,bank_timeout,2026-03-15 07:40:00,stop,True,47.0
P002690,C01980,4700.64,Card,network_error,2026-02-13 05:09:00,payment_link,True,59.0
P002691,C02468,7245.71,NetBanking,insufficient_balance,2026-06-22 06:59:00,message,True,42.0
P002692,C00681,3394.77,UPI,limit_exceeded,2026-01-06 13:29:00,message,True,29.0
P002693,C01420,3404.23,Card,network_error,2026-03-11 04:08:00,payment_link,False,
P002694,C03576,1992.44,Card,limit_exceeded,2026-01-05 10:07:00,escalate,True,60.0
P002695,C03465,731.71,Card,bank_timeout,2026-02-08 23:03:00,retry,True,6.0
P002696,C02041,1070.75,NetBanking,network_error,2026-05-07 22:17:00,stop,False,
P002697,C00263,4513.46,Card,network_error,2026-03-12 19:35:00,stop,False,
P002698,C00019,3149.19,UPI,expired_card,2026-04-04 06:57:00,stop,False,
P002699,C00070,3553.47,Card,card_declined,2026-03-03 05:50:00,stop,False,
P002700,C01457,2087.28,Card,card_declined,2026-04-16 08:43:00,escalate,False,
P002701,C02188,2062.7,NetBanking,network_error,2026-06-27 01:13:00,escalate,False,
P002702,C01542,4996.97,Card,insufficient_balance,2026-01-22 10:56:00,message,False,
P002703,C00875,1044.43,UPI,insufficient_balance,2026-03-10 01:05:00,payment_link,True,30.0
P002704,C00487,2372.99,Card,network_error,2026-03-12 20:50:00,payment_link,False,
P002705,C02808,3348.12,NetBanking,limit_exceeded,2026-06-23 06:12:00,escalate,False,
P002706,C02380,4001.98,Card,network_error,2026-02-17 21:58:00,escalate,True,44.0
P002707,C02602,3447.34,UPI,insufficient_balance,2026-03-04 15:22:00,retry,True,54.0
P002708,C00215,1016.66,UPI,bank_timeout,2026-05-29 22:28:00,stop,False,
P002709,C00133,20515.89,Card,bank_timeout,2026-02-26 00:09:00,payment_link,True,13.0
P002710,C03475,3381.02,UPI,network_error,2026-02-19 10:13:00,payment_link,True,52.0
P002711,C03807,3705.67,UPI,card_declined,2026-04-20 11:56:00,message,True,14.0
P002712,C03631,2170.29,NetBanking,network_error,2026-03-17 05:09:00,retry,False,
P002713,C00437,1667.05,Card,network_error,2026-01-04 11:01:00,escalate,False,
P002714,C03870,2264.74,NetBanking,insufficient_balance,2026-05-19 14:37:00,stop,False,
P002715,C03889,912.07,UPI,network_error,2026-02-06 16:22:00,retry,True,30.0
P002716,C00795,4515.63,Card,insufficient_balance,2026-01-04 18:30:00,stop,False,
P002717,C00471,7950.69,UPI,card_declined,2026-06-16 23:01:00,retry,True,44.0
P002718,C02178,2179.36,NetBanking,network_error,2026-01-31 23:44:00,retry,True,11.0
P002719,C00683,2289.49,UPI,insufficient_balance,2026-03-21 13:44:00,payment_link,True,11.0
P002720,C00667,2511.17,Card,card_declined,2026-03-30 06:02:00,escalate,False,
P002721,C00462,886.35,NetBanking,network_error,2026-05-26 02:42:00,message,False,
P002722,C02861,3132.83,UPI,network_error,2026-03-14 11:04:00,message,True,31.0
P002723,C03830,2170.05,UPI,network_error,2026-04-15 21:40:00,stop,False,
P002724,C02360,758.4,Card,limit_exceeded,2026-04-22 09:29:00,stop,False,
P002725,C00738,2147.37,UPI,insufficient_balance,2026-06-20 22:03:00,retry,False,
P002726,C00236,1808.04,Card,network_error,2026-03-05 05:37:00,message,False,
P002727,C03344,743.82,UPI,network_error,2026-06-09 15:54:00,escalate,False,
P002728,C03990,4276.59,Card,network_error,2026-03-15 10:28:00,message,False,
P002729,C03873,2273.89,Card,insufficient_balance,2026-04-08 00:48:00,escalate,True,20.0
P002730,C00016,1750.17,Card,expired_card,2026-03-14 18:33:00,escalate,False,
P002731,C01459,1310.68,UPI,limit_exceeded,2026-04-13 20:52:00,stop,False,
P002732,C02188,2984.27,UPI,bank_timeout,2026-06-17 04:39:00,retry,False,
P002733,C03388,7049.88,NetBanking,bank_timeout,2026-05-14 19:17:00,retry,False,
P002734,C01626,875.64,Card,card_declined,2026-03-12 13:03:00,stop,False,
P002735,C03337,19071.32,Card,insufficient_balance,2026-05-29 06:11:00,escalate,True,38.0
P002736,C03803,8390.74,Card,card_declined,2026-05-30 13:42:00,stop,False,
P002737,C01711,10617.91,UPI,limit_exceeded,2026-03-07 11:32:00,escalate,False,
P002738,C00837,2085.58,NetBanking,limit_exceeded,2026-06-02 02:17:00,message,False,
P002739,C02091,2985.05,UPI,insufficient_balance,2026-04-15 14:54:00,payment_link,True,22.0
P002740,C00608,1287.39,NetBanking,limit_exceeded,2026-05-19 10:19:00,message,True,62.0
P002741,C03236,5108.89,UPI,card_declined,2026-04-12 10:29:00,payment_link,True,43.0
P002742,C03646,1225.49,UPI,insufficient_balance,2026-02-04 12:39:00,payment_link,False,
P002743,C01380,2483.27,UPI,insufficient_balance,2026-02-09 00:52:00,payment_link,True,32.0
P002744,C00187,1766.08,Card,card_declined,2026-03-31 04:21:00,escalate,False,
P002745,C01822,2651.11,Card,insufficient_balance,2026-01-19 22:17:00,stop,False,
P002746,C02603,1664.05,Card,network_error,2026-01-15 01:37:00,retry,False,
P002747,C00928,1153.25,UPI,bank_timeout,2026-03-09 20:24:00,retry,True,33.0
P002748,C03829,1580.36,Card,limit_exceeded,2026-05-04 14:41:00,payment_link,False,
P002749,C00673,1490.67,Card,expired_card,2026-04-02 23:43:00,payment_link,True,17.0
P002750,C00571,4266.21,UPI,insufficient_balance,2026-01-13 07:53:00,payment_link,False,
P002751,C00828,3788.28,UPI,insufficient_balance,2026-06-22 14:22:00,payment_link,True,20.0
P002752,C00032,1762.09,NetBanking,network_error,2026-02-01 15:01:00,stop,False,
P002753,C01758,21570.7,UPI,bank_timeout,2026-03-26 11:07:00,retry,True,32.0
P002754,C02745,817.65,NetBanking,insufficient_balance,2026-03-10 18:40:00,escalate,False,
P002755,C03128,4274.19,Card,expired_card,2026-06-14 05:07:00,payment_link,False,
P002756,C01222,612.38,UPI,bank_timeout,2026-04-19 20:35:00,stop,False,
P002757,C01831,4073.33,UPI,network_error,2026-06-09 10:16:00,escalate,True,64.0
P002758,C03394,2270.96,UPI,card_declined,2026-05-10 02:29:00,escalate,False,
P002759,C01535,2021.06,NetBanking,network_error,2026-06-12 09:54:00,escalate,True,23.0
P002760,C03739,2122.28,Card,limit_exceeded,2026-03-23 20:58:00,retry,True,21.0
P002761,C03789,19071.13,UPI,expired_card,2026-02-22 00:07:00,payment_link,False,
P002762,C01881,832.53,UPI,network_error,2026-02-25 13:33:00,message,False,
P002763,C02192,2429.74,NetBanking,bank_timeout,2026-04-01 23:00:00,message,True,46.0
P002764,C01640,3138.96,NetBanking,network_error,2026-05-24 05:23:00,stop,False,
P002765,C01437,4944.75,UPI,insufficient_balance,2026-02-18 22:17:00,retry,False,
P002766,C03379,1977.32,NetBanking,expired_card,2026-03-23 20:48:00,retry,False,
P002767,C03998,1011.19,NetBanking,limit_exceeded,2026-03-17 19:55:00,escalate,False,
P002768,C03612,4657.95,Card,card_declined,2026-04-15 08:31:00,message,True,64.0
P002769,C02544,3669.21,UPI,bank_timeout,2026-01-14 17:57:00,payment_link,False,
P002770,C00274,2540.84,Card,card_declined,2026-06-06 15:26:00,retry,True,56.0
P002771,C01098,1022.59,UPI,network_error,2026-04-30 14:22:00,message,True,41.0
P002772,C03872,1125.52,NetBanking,insufficient_balance,2026-01-27 16:59:00,payment_link,True,20.0
P002773,C02586,4937.54,Card,network_error,2026-06-10 13:43:00,escalate,True,72.0
P002774,C02519,15014.66,Card,network_error,2026-05-22 16:03:00,payment_link,True,16.0
P002775,C02978,5363.61,Card,limit_exceeded,2026-04-16 20:37:00,message,False,
P002776,C03753,1826.51,Card,insufficient_balance,2026-06-06 07:30:00,stop,False,
P002777,C01855,2943.7,NetBanking,network_error,2026-01-28 00:44:00,retry,False,
P002778,C02047,2835.95,UPI,network_error,2026-06-15 00:59:00,message,False,
P002779,C00701,3736.03,UPI,insufficient_balance,2026-05-17 07:31:00,retry,False,
P002780,C01845,949.0,UPI,network_error,2026-03-04 06:28:00,escalate,False,
P002781,C03749,1775.66,UPI,insufficient_balance,2026-03-16 08:46:00,payment_link,True,51.0
