attempt_id,payment_id,action,attempt_number,timestamp,result,recovered_amount
A00005005,P005005,retry,1,2026-05-25 23:58:00,failed,0.0
A00005006,P005006,message,1,2026-02-08 03:54:00,success,10562.44
A00005007,P005007,retry,1,2026-05-06 13:52:00,success,2079.85
A00005008,P005008,message,1,2026-06-11 10:02:00,failed,0.0
A00005009,P005009,payment_link,1,2026-02-11 17:57:00,success,1426.69
A00005010,P005010,stop,1,2026-05-07 09:19:00,failed,0.0
A00005011,P005011,payment_link,1,2026-03-03 23:31:00,failed,0.0
A00005012,P005012,retry,1,2026-04-16 12:14:00,failed,0.0
A00005013,P005013,payment_link,1,2026-03-06 00:06:00,failed,0.0
A00005014,P005014,escalate,1,2026-03-11 07:24:00,failed,0.0
A00005015,P005015,escalate,1,2026-01-28 23:21:00,failed,0.0
A00005016,P005016,escalate,1,2026-03-02 20:34:00,success,4805.64
A00005017,P005017,escalate,1,2026-02-01 06:01:00,failed,0.0
A00005018,P005018,escalate,1,2026-04-05 07:17:00,failed,0.0
A00005019,P005019,message,1,2026-02-03 19:44:00,failed,0.0
A00005020,P005020,stop,1,2026-01-27 06:59:00,failed,0.0
A00005021,P005021,retry,1,2026-01-01 16:07:00,failed,0.0
A00005022,P005022,retry,1,2026-06-05 20:01:00,failed,0.0
A00005023,P005023,retry,1,2026-04-27 07:54:00,failed,0.0
A00005024,P005024,escalate,1,2026-02-13 12:21:00,failed,0.0
A00005025,P005025,payment_link,1,2026-03-19 16:49:00,failed,0.0
A00005026,P005026,stop,1,2026-03-22 00:53:00,failed,0.0
A00005027,P005027,retry,1,2026-04-02 00:23:00,success,2183.64
A00005028,P005028,stop,1,2026-04-25 07:13:00,failed,0.0
A00005029,P005029,retry,1,2026-04-24 09:01:00,failed,0.0
A00005030,P005030,payment_link,1,2026-03-10 13:24:00,success,5456.61
A00005031,P005031,escalate,1,2026-06-07 11:55:00,success,1440.09
A00005032,P005032,message,1,2026-03-18 04:58:00,success,1246.76
A00005033,P005033,retry,1,2026-06-19 18:36:00,success,1513.17
A00005034,P005034,retry,1,2026-02-07 17:32:00,failed,0.0
A00005035,P005035,escalate,1,2026-04-10 20:43:00,failed,0.0
A00005036,P005036,message,1,2026-01-07 23:27:00,failed,0.0
A00005037,P005037,escalate,1,2026-04-30 05:39:00,failed,0.0
A00005038,P005038,message,1,2026-06-12 23:03:00,success,3792.99
A00005039,P005039,stop,1,2026-03-29 23:24:00,failed,0.0
A00005040,P005040,stop,1,2026-04-29 00:22:00,success,3701.46
A00005041,P005041,message,1,2026-02-18 14:35:00,failed,0.0
A00005042,P005042,escalate,1,2026-03-29 09:49:00,failed,0.0
A00005043,P005043,payment_link,1,2026-01-08 23:06:00,success,2355.21
A00005044,P005044,payment_link,1,2026-01-02 01:41:00,success,5795.02
A00005045,P005045,stop,1,2026-02-02 03:58:00,failed,0.0
A00005046,P005046,payment_link,1,2026-01-26 05:15:00,success,1890.15
A00005047,P005047,escalate,1,2026-02-24 06:45:00,success,5675.44
A00005048,P005048,message,1,2026-06-13 09:47:00,success,3670.75
A00005049,P005049,payment_link,1,2026-05-28 04:00:00,success,2944.22
A00005050,P005050,retry,1,2026-03-08 16:41:00,failed,0.0
A00005051,P005051,message,1,2026-03-15 16:21:00,success,1328.26
A00005052,P005052,retry,1,2026-02-26 22:00:00,success,1485.52
A00005053,P005053,message,1,2026-03-07 22:29:00,success,1117.01
A00005054,P005054,escalate,1,2026-06-09 01:59:00,success,2004.88
A00005055,P005055,escalate,1,2026-01-05 16:25:00,success,1459.85
A00005056,P005056,stop,1,2026-03-28 09:44:00,failed,0.0
A00005057,P005057,payment_link,1,2026-04-20 20:42:00,success,5389.29
A00005058,P005058,stop,1,2026-04-06 12:00:00,failed,0.0
A00005059,P005059,stop,1,2026-03-22 12:37:00,failed,0.0
A00005060,P005060,message,1,2026-01-23 17:44:00,failed,0.0
A00005061,P005061,retry,1,2026-03-24 19:22:00,success,5319.23
A00005062,P005062,message,1,2026-02-27 00:34:00,success,4636.82
A00005063,P005063,escalate,1,2026-02-01 23:23:00,failed,0.0
A00005064,P005064,payment_link,1,2026-06-13 17:46:00,success,1115.36
A00005065,P005065,retry,1,2026-05-08 02:12:00,success,2205.08
A00005066,P005066,payment_link,1,2026-02-21 04:25:00,success,1226.18
A00005067,P005067,payment_link,1,2026-05-13 08:59:00,failed,0.0
A00005068,P005068,stop,1,2026-02-25 02:52:00,failed,0.0
A00005069,P005069,payment_link,1,2026-04-05 11:21:00,failed,0.0
A00005070,P005070,escalate,1,2026-01-11 06:18:00,failed,0.0
A00005071,P005071,escalate,1,2026-06-26 09:10:00,failed,0.0
A00005072,P005072,retry,1,2026-03-15 20:50:00,success,4971.89
A00005073,P005073,escalate,1,2026-05-25 10:55:00,success,1000.88
A00005074,P005074,escalate,1,2026-04-28 16:59:00,success,2856.31
A00005075,P005075,payment_link,1,2026-05-08 09:02:00,failed,0.0
A00005076,P005076,payment_link,1,2026-01-30 01:09:00,success,6856.32
A00005077,P005077,retry,1,2026-06-13 07:22:00,success,7215.59
A00005078,P005078,retry,1,2026-06-26 17:22:00,success,1503.75
A00005079,P005079,payment_link,1,2026-05-17 13:13:00,success,3111.71
A00005080,P005080,payment_link,1,2026-05-19 05:49:00,failed,0.0
A00005081,P005081,escalate,1,2026-03-31 20:31:00,success,1815.69
A00005082,P005082,retry,1,2026-03-13 12:40:00,failed,0.0
A00005083,P005083,message,1,2026-05-23 11:08:00,success,22883.6
A00005084,P005084,stop,1,2026-04-20 11:06:00,failed,0.0
A00005085,P005085,payment_link,1,2026-05-29 09:24:00,failed,0.0
A00005086,P005086,escalate,1,2026-01-10 05:49:00,failed,0.0
A00005087,P005087,retry,1,2026-02-16 20:41:00,success,3138.13
A00005088,P005088,escalate,1,2026-06-26 23:26:00,failed,0.0
A00005089,P005089,payment_link,1,2026-03-11 11:16:00,failed,0.0
A00005090,P005090,message,1,2026-01-01 15:54:00,success,9055.39
A00005091,P005091,payment_link,1,2026-05-27 15:40:00,failed,0.0
A00005092,P005092,retry,1,2026-01-29 18:58:00,failed,0.0
A00005093,P005093,payment_link,1,2026-03-29 20:37:00,success,11710.97
A00005094,P005094,stop,1,2026-02-08 06:31:00,failed,0.0
A00005095,P005095,escalate,1,2026-06-17 05:24:00,failed,0.0
A00005096,P005096,message,1,2026-02-11 10:58:00,failed,0.0
A00005097,P005097,retry,1,2026-03-03 15:38:00,failed,0.0
A00005098,P005098,retry,1,2026-06-09 13:57:00,failed,0.0
A00005099,P005099,escalate,1,2026-02-20 20:41:00,failed,0.0
A00005100,P005100,stop,1,2026-06-11 02:06:00,failed,0.0
A00005101,P005101,payment_link,1,2026-02-01 20:05:00,success,6571.72
A00005102,P005102,retry,1,2026-02-20 19:38:00,failed,0.0
A00005103,P005103,escalate,1,2026-02-09 23:32:00,success,2419.36
A00005104,P005104,retry,1,2026-04-15 16:44:00,success,865.71
A00005105,P005105,payment_link,1,2026-06-24 23:50:00,success,17671.5
A00005106,P005106,stop,1,2026-03-25 03:00:00,failed,0.0
A00005107,P005107,stop,1,2026-01-13 02:46:00,failed,0.0
A00005108,P005108,escalate,1,2026-06-15 20:11:00,success,2554.23
A00005109,P005109,escalate,1,2026-03-19 08:30:00,failed,0.0
A00005110,P005110,payment_link,1,2026-05-26 00:49:00,success,3370.14
A00005111,P005111,message,1,2026-04-15 07:11:00,success,4463.73
A00005112,P005112,message,1,2026-04-11 01:36:00,failed,0.0
A00005113,P005113,escalate,1,2026-03-20 21:32:00,failed,0.0
A00005114,P005114,stop,1,2026-02-26 09:27:00,failed,0.0
A00005115,P005115,message,1,2026-02-04 22:03:00,failed,0.0
A00005116,P005116,retry,1,2026-01-22 06:10:00,failed,0.0
A00005117,P005117,stop,1,2026-02-19 09:17:00,failed,0.0
A00005118,P005118,message,1,2026-03-09 05:24:00,failed,0.0
A00005119,P005119,stop,1,2026-05-16 06:12:00,failed,0.0
A00005120,P005120,stop,1,2026-01-30 14:13:00,failed,0.0
A00005121,P005121,payment_link,1,2026-06-22 06:30:00,failed,0.0
A00005122,P005122,stop,1,2026-02-08 07:32:00,failed,0.0
A00005123,P005123,escalate,1,2026-02-17 22:27:00,success,2756.32
A00005124,P005124,message,1,2026-06-24 07:27:00,failed,0.0
A00005125,P005125,stop,1,2026-06-08 03:16:00,failed,0.0
A00005126,P005126,message,1,2026-01-27 10:11:00,success,3997.44
A00005127,P005127,retry,1,2026-04-08 00:58:00,failed,0.0
A00005128,P005128,payment_link,1,2026-01-03 08:43:00,success,1403.58
A00005129,P005129,escalate,1,2026-05-30 20:47:00,failed,0.0
A00005130,P005130,payment_link,1,2026-02-05 02:19:00,success,2169.34
A00005131,P005131,stop,1,2026-05-27 18:27:00,failed,0.0
A00005132,P005132,escalate,1,2026-06-05 14:08:00,success,1830.11
A00005133,P005133,payment_link,1,2026-05-15 16:45:00,failed,0.0
A00005134,P005134,stop,1,2026-03-17 06:51:00,failed,0.0
A00005135,P005135,message,1,2026-06-27 22:37:00,success,5643.38
A00005136,P005136,stop,1,2026-03-02 18:42:00,failed,0.0
A00005137,P005137,message,1,2026-05-16 12:16:00,failed,0.0
A00005138,P005138,stop,1,2026-01-04 13:24:00,failed,0.0
A00005139,P005139,message,1,2026-05-31 00:27:00,success,4790.32
A00005140,P005140,escalate,1,2026-05-21 09:01:00,failed,0.0
A00005141,P005141,stop,1,2026-04-13 09:48:00,failed,0.0
A00005142,P005142,stop,1,2026-03-23 21:21:00,failed,0.0
A00005143,P005143,message,1,2026-02-17 07:29:00,failed,0.0
A00005144,P005144,stop,1,2026-04-14 10:30:00,failed,0.0
A00005145,P005145,message,1,2026-05-12 16:05:00,failed,0.0
A00005146,P005146,message,1,2026-04-11 11:03:00,success,1158.75
A00005147,P005147,retry,1,2026-04-25 04:40:00,failed,0.0
A00005148,P005148,payment_link,1,2026-03-20 13:49:00,success,2314.87
A00005149,P005149,payment_link,1,2026-03-08 20:18:00,failed,0.0
A00005150,P005150,message,1,2026-01-20 05:49:00,failed,0.0
A00005151,P005151,stop,1,2026-05-08 18:09:00,success,5717.7
A00005152,P005152,stop,1,2026-01-01 07:19:00,success,16040.15
A00005153,P005153,message,1,2026-04-13 03:41:00,success,2316.01
A00005154,P005154,escalate,1,2026-04-04 19:04:00,failed,0.0
A00005155,P005155,escalate,1,2026-04-27 11:30:00,failed,0.0
A00005156,P005156,payment_link,1,2026-02-08 02:55:00,success,2049.95
A00005157,P005157,retry,1,2026-03-23 09:26:00,failed,0.0
A00005158,P005158,message,1,2026-01-17 04:28:00,failed,0.0
A00005159,P005159,escalate,1,2026-05-27 14:32:00,failed,0.0
A00005160,P005160,retry,1,2026-01-05 12:54:00,success,2360.8
A00005161,P005161,escalate,1,2026-05-31 22:08:00,failed,0.0
A00005162,P005162,retry,1,2026-05-14 12:30:00,success,2724.84
A00005163,P005163,escalate,1,2026-01-10 18:23:00,success,12632.84
A00005164,P005164,escalate,1,2026-05-11 14:34:00,failed,0.0
A00005165,P005165,escalate,1,2026-03-27 20:58:00,success,249.87
A00005166,P005166,escalate,1,2026-01-03 18:15:00,success,4979.96
A00005167,P005167,escalate,1,2026-03-16 10:25:00,failed,0.0
A00005168,P005168,escalate,1,2026-02-16 15:37:00,failed,0.0
A00005169,P005169,retry,1,2026-03-22 22:38:00,failed,0.0
A00005170,P005170,payment_link,1,2026-02-12 05:54:00,success,8159.98
A00005171,P005171,stop,1,2026-06-05 12:08:00,failed,0.0
A00005172,P005172,payment_link,1,2026-05-31 23:28:00,success,1736.44
A00005173,P005173,escalate,1,2026-02-17 20:57:00,success,1413.18
A00005174,P005174,message,1,2026-01-09 12:23:00,failed,0.0
A00005175,P005175,payment_link,1,2026-01-29 11:50:00,failed,0.0
A00005176,P005176,retry,1,2026-02-02 22:35:00,success,2569.93
A00005177,P005177,escalate,1,2026-02-21 04:42:00,success,2674.83
A00005178,P005178,escalate,1,2026-03-21 23:20:00,failed,0.0
A00005179,P005179,message,1,2026-05-25 20:02:00,success,3856.13
A00005180,P005180,escalate,1,2026-03-29 03:42:00,failed,0.0
A00005181,P005181,retry,1,2026-05-27 13:29:00,success,2057.08
A00005182,P005182,message,1,2026-06-07 18:25:00,success,5050.74
A00005183,P005183,message,1,2026-02-23 00:16:00,failed,0.0
A00005184,P005184,retry,1,2026-03-04 23:48:00,success,2550.42
A00005185,P005185,retry,1,2026-05-30 05:07:00,failed,0.0
A00005186,P005186,retry,1,2026-03-30 21:02:00,failed,0.0
A00005187,P005187,payment_link,1,2026-06-14 18:52:00,failed,0.0
A00005188,P005188,message,1,2026-03-02 06:29:00,failed,0.0
A00005189,P005189,stop,1,2026-02-24 05:33:00,failed,0.0
A00005190,P005190,escalate,1,2026-01-29 11:32:00,failed,0.0
A00005191,P005191,payment_link,1,2026-02-13 02:01:00,failed,0.0
A00005192,P005192,escalate,1,2026-04-09 22:43:00,failed,0.0
A00005193,P005193,retry,1,2026-06-28 21:09:00,success,703.36
A00005194,P005194,stop,1,2026-03-18 14:53:00,failed,0.0
A00005195,P005195,stop,1,2026-06-14 20:40:00,failed,0.0
A00005196,P005196,escalate,1,2026-03-20 06:01:00,failed,0.0
A00005197,P005197,payment_link,1,2026-01-30 22:01:00,success,2564.57
A00005198,P005198,message,1,2026-01-09 16:03:00,failed,0.0
A00005199,P005199,message,1,2026-01-04 02:30:00,failed,0.0
A00005200,P005200,retry,1,2026-02-09 13:36:00,failed,0.0
A00005201,P005201,escalate,1,2026-03-22 00:33:00,failed,0.0
A00005202,P005202,payment_link,1,2026-03-11 12:45:00,success,4592.32
A00005203,P005203,retry,1,2026-06-17 18:30:00,success,2280.23
A00005204,P005204,escalate,1,2026-02-24 06:35:00,failed,0.0
A00005205,P005205,message,1,2026-02-27 07:48:00,failed,0.0
A00005206,P005206,payment_link,1,2026-02-20 03:08:00,failed,0.0
A00005207,P005207,retry,1,2026-01-26 15:03:00,success,3081.51
A00005208,P005208,payment_link,1,2026-03-30 16:26:00,success,3521.17
A00005209,P005209,payment_link,1,2026-03-02 02:51:00,success,1145.19
A00005210,P005210,payment_link,1,2026-01-10 20:20:00,success,42150.34
A00005211,P005211,message,1,2026-06-20 10:32:00,success,4013.06
A00005212,P005212,stop,1,2026-06-17 13:21:00,failed,0.0
A00005213,P005213,stop,1,2026-02-09 05:40:00,failed,0.0
A00005214,P005214,message,1,2026-01-22 12:53:00,success,5019.31
A00005215,P005215,payment_link,1,2026-02-05 19:55:00,failed,0.0
A00005216,P005216,escalate,1,2026-02-10 09:12:00,success,1058.95
A00005217,P005217,escalate,1,2026-02-11 01:07:00,failed,0.0
A00005218,P005218,message,1,2026-02-09 14:21:00,failed,0.0
A00005219,P005219,retry,1,2026-04-15 09:55:00,success,2049.21
A00005220,P005220,payment_link,1,2026-03-17 09:43:00,failed,0.0
A00005221,P005221,retry,1,2026-05-30 04:35:00,success,5516.12
A00005222,P005222,retry,1,2026-05-25 07:37:00,failed,0.0
A00005223,P005223,stop,1,2026-05-15 00:13:00,failed,0.0
A00005224,P005224,retry,1,2026-02-12 16:33:00,failed,0.0
A00005225,P005225,escalate,1,2026-01-24 00:21:00,failed,0.0
A00005226,P005226,escalate,1,2026-04-18 21:06:00,success,4416.4
A00005227,P005227,escalate,1,2026-05-13 08:03:00,failed,0.0
A00005228,P005228,stop,1,2026-03-10 17:06:00,failed,0.0
A00005229,P005229,stop,1,2026-06-01 07:00:00,failed,0.0
A00005230,P005230,stop,1,2026-01-08 21:10:00,success,15440.47
A00005231,P005231,retry,1,2026-04-19 15:02:00,failed,0.0
A00005232,P005232,retry,1,2026-03-09 07:43:00,failed,0.0
A00005233,P005233,payment_link,1,2026-05-20 10:58:00,failed,0.0
A00005234,P005234,payment_link,1,2026-02-26 16:59:00,success,1505.52
A00005235,P005235,message,1,2026-04-02 15:57:00,failed,0.0
A00005236,P005236,stop,1,2026-05-30 02:59:00,failed,0.0
A00005237,P005237,stop,1,2026-02-27 05:14:00,failed,0.0
A00005238,P005238,stop,1,2026-04-26 23:02:00,failed,0.0
A00005239,P005239,stop,1,2026-01-11 13:53:00,failed,0.0
A00005240,P005240,message,1,2026-06-20 07:12:00,success,4081.88
A00005241,P005241,escalate,1,2026-02-22 15:04:00,failed,0.0
A00005242,P005242,escalate,1,2026-05-16 14:10:00,success,19804.73
A00005243,P005243,escalate,1,2026-06-16 18:44:00,failed,0.0
A00005244,P005244,escalate,1,2026-03-20 07:26:00,failed,0.0
A00005245,P005245,stop,1,2026-05-26 07:32:00,failed,0.0
A00005246,P005246,payment_link,1,2026-03-20 07:37:00,failed,0.0
A00005247,P005247,stop,1,2026-04-18 21:09:00,failed,0.0
A00005248,P005248,message,1,2026-06-11 10:38:00,success,1335.56
A00005249,P005249,retry,1,2026-01-26 08:52:00,failed,0.0
A00005250,P005250,payment_link,1,2026-05-17 05:04:00,success,3481.62
A00005251,P005251,escalate,1,2026-05-14 03:57:00,failed,0.0
A00005252,P005252,message,1,2026-06-23 16:40:00,success,2155.27
A00005253,P005253,stop,1,2026-03-09 19:15:00,failed,0.0
A00005254,P005254,message,1,2026-01-25 06:19:00,failed,0.0
A00005255,P005255,payment_link,1,2026-02-25 11:04:00,failed,0.0
A00005256,P005256,payment_link,1,2026-03-03 12:35:00,failed,0.0
A00005257,P005257,escalate,1,2026-01-18 00:22:00,failed,0.0
A00005258,P005258,stop,1,2026-03-21 00:21:00,failed,0.0
A00005259,P005259,retry,1,2026-04-29 05:46:00,failed,0.0
A00005260,P005260,payment_link,1,2026-03-13 01:26:00,failed,0.0
A00005261,P005261,message,1,2026-01-13 04:23:00,failed,0.0
A00005262,P005262,message,1,2026-01-06 03:44:00,success,3467.89
A00005263,P005263,retry,1,2026-05-04 23:11:00,success,5665.52
A00005264,P005264,payment_link,1,2026-06-04 02:45:00,success,1628.15
A00005265,P005265,escalate,1,2026-04-19 17:57:00,failed,0.0
A00005266,P005266,message,1,2026-05-14 22:43:00,success,11918.13
A00005267,P005267,message,1,2026-05-02 20:45:00,success,2802.61
A00005268,P005268,stop,1,2026-05-25 14:13:00,failed,0.0
A00005269,P005269,stop,1,2026-02-13 18:52:00,failed,0.0
A00005270,P005270,stop,1,2026-03-01 12:45:00,failed,0.0
A00005271,P005271,escalate,1,2026-06-14 01:07:00,failed,0.0
A00005272,P005272,escalate,1,2026-06-14 11:11:00,failed,0.0
A00005273,P005273,stop,1,2026-04-16 11:29:00,success,21411.39
A00005274,P005274,message,1,2026-05-08 13:38:00,failed,0.0
A00005275,P005275,retry,1,2026-06-12 20:52:00,failed,0.0
A00005276,P005276,retry,1,2026-03-11 21:24:00,failed,0.0
A00005277,P005277,stop,1,2026-02-09 18:38:00,failed,0.0
A00005278,P005278,message,1,2026-06-03 22:16:00,success,1375.8
A00005279,P005279,retry,1,2026-04-21 17:19:00,failed,0.0
A00005280,P005280,escalate,1,2026-04-27 17:29:00,failed,0.0
A00005281,P005281,stop,1,2026-06-06 22:09:00,failed,0.0
A00005282,P005282,retry,1,2026-01-27 14:27:00,failed,0.0
A00005283,P005283,escalate,1,2026-04-18 19:46:00,success,1866.14
A00005284,P005284,stop,1,2026-01-09 02:10:00,failed,0.0
A00005285,P005285,stop,1,2026-05-16 14:18:00,failed,0.0
A00005286,P005286,payment_link,1,2026-02-13 01:47:00,failed,0.0
A00005287,P005287,payment_link,1,2026-01-15 15:43:00,failed,0.0
A00005288,P005288,message,1,2026-06-01 09:24:00,failed,0.0
A00005289,P005289,message,1,2026-06-13 21:33:00,failed,0.0
A00005290,P005290,stop,1,2026-02-20 19:12:00,failed,0.0
A00005291,P005291,escalate,1,2026-06-10 12:49:00,failed,0.0
A00005292,P005292,payment_link,1,2026-03-28 13:06:00,success,10711.42
A00005293,P005293,retry,1,2026-04-24 15:03:00,failed,0.0
A00005294,P005294,escalate,1,2026-02-09 06:10:00,success,19750.2
A00005295,P005295,escalate,1,2026-05-29 02:28:00,failed,0.0
A00005296,P005296,retry,1,2026-04-22 14:00:00,failed,0.0
A00005297,P005297,escalate,1,2026-06-06 08:59:00,failed,0.0
A00005298,P005298,retry,1,2026-02-03 23:51:00,failed,0.0
A00005299,P005299,message,1,2026-03-14 22:43:00,success,2827.02
A00005300,P005300,payment_link,1,2026-04-30 16:11:00,failed,0.0
A00005301,P005301,message,1,2026-03-24 04:27:00,success,2080.05
A00005302,P005302,retry,1,2026-04-02 22:47:00,success,2094.48
A00005303,P005303,stop,1,2026-03-26 17:14:00,failed,0.0
A00005304,P005304,stop,1,2026-01-17 00:18:00,failed,0.0
A00005305,P005305,escalate,1,2026-03-24 23:07:00,failed,0.0
A00005306,P005306,escalate,1,2026-06-22 05:18:00,failed,0.0
A00005307,P005307,retry,1,2026-06-25 19:25:00,failed,0.0
A00005308,P005308,retry,1,2026-06-21 03:32:00,success,8550.7
A00005309,P005309,payment_link,1,2026-01-14 06:52:00,failed,0.0
A00005310,P005310,stop,1,2026-01-26 03:34:00,failed,0.0
A00005311,P005311,payment_link,1,2026-04-25 09:13:00,success,993.21
A00005312,P005312,payment_link,1,2026-03-30 03:23:00,failed,0.0
A00005313,P005313,stop,1,2026-04-02 07:04:00,failed,0.0
A00005314,P005314,retry,1,2026-01-16 01:27:00,success,1384.29
A00005315,P005315,escalate,1,2026-06-07 13:45:00,failed,0.0
A00005316,P005316,message,1,2026-05-23 05:22:00,failed,0.0
A00005317,P005317,retry,1,2026-02-07 17:13:00,failed,0.0
A00005318,P005318,retry,1,2026-03-19 10:14:00,failed,0.0
A00005319,P005319,stop,1,2026-06-23 18:37:00,success,1052.4
A00005320,P005320,escalate,1,2026-01-17 04:58:00,failed,0.0
A00005321,P005321,escalate,1,2026-02-02 09:44:00,failed,0.0
A00005322,P005322,stop,1,2026-03-16 12:42:00,success,1304.94
A00005323,P005323,retry,1,2026-02-11 02:26:00,success,10348.71
A00005324,P005324,payment_link,1,2026-02-06 15:19:00,failed,0.0
A00005325,P005325,escalate,1,2026-02-04 11:52:00,failed,0.0
A00005326,P005326,escalate,1,2026-03-25 21:46:00,failed,0.0
A00005327,P005327,payment_link,1,2026-04-13 03:38:00,failed,0.0
A00005328,P005328,stop,1,2026-01-24 22:42:00,failed,0.0
A00005329,P005329,message,1,2026-06-03 17:48:00,failed,0.0
A00005330,P005330,payment_link,1,2026-01-27 12:15:00,success,2499.46
A00005331,P005331,message,1,2026-06-11 06:26:00,failed,0.0
A00005332,P005332,payment_link,1,2026-06-09 07:17:00,failed,0.0
A00005333,P005333,message,1,2026-02-08 16:05:00,success,2668.53
A00005334,P005334,stop,1,2026-03-31 18:17:00,failed,0.0
A00005335,P005335,escalate,1,2026-06-11 07:52:00,failed,0.0
A00005336,P005336,escalate,1,2026-04-09 13:14:00,success,2573.32
A00005337,P005337,stop,1,2026-04-01 23:48:00,failed,0.0
