customer_id,customer_ltv,total_successful_payments,total_failed_payments,average_payment_amount,preferred_payment_method
C01424,30080.44319418211,11,4,3713.9409475470134,Card
C01425,89471.15733076305,23,0,5269.8782397978575,UPI
C01426,17578.331065965,5,4,3289.816960852941,Card
C01427,44517.47849813661,24,2,2192.445461564761,Card
C01428,18063.676335280456,5,5,915.142209597181,UPI
C01429,112855.23882656393,11,2,25534.22826080431,UPI
C01430,17540.31977666675,5,5,2905.68088939471,UPI
C01431,87723.14715037648,8,2,3242.401613099065,Card
C01432,36707.080265719094,4,3,3120.076494911588,UPI
C01433,32015.474053283848,7,2,1442.6818353875433,Card
C01434,48662.6139467709,18,1,5850.605228381686,UPI
C01435,29251.04891869907,6,1,3929.02505493397,UPI
C01436,20847.237135265714,3,3,3498.2686685298945,UPI
C01437,18055.25709965944,1,5,1933.3462678523326,Card
C01438,13268.633242679403,10,3,1878.5928137321696,Card
C01439,24777.555649457805,7,3,3648.428040427457,Card
C01440,8636.907907857982,3,4,2939.43937474013,Card
C01441,67783.15105142191,8,2,3449.3154426014953,UPI
C01442,21058.160114787228,10,1,2594.8851353469718,Card
C01443,38705.37556129335,18,2,2257.330595518262,Card
C01444,18066.4663033876,11,4,1410.9984293849384,UPI
C01445,45062.847264006145,15,0,5199.373291978883,Card
C01446,14903.41071528581,2,9,1446.2711571303707,Card
C01447,16642.171291501065,11,1,2334.631362056249,Card
C01448,35162.91398907562,9,0,2257.498089108257,NetBanking
C01449,14280.068003056414,5,9,1553.538462009493,UPI
C01450,57830.39035581068,15,0,1766.143015513192,Card
C01451,140487.5208972711,11,1,12051.910329987708,NetBanking
C01452,33874.10970069193,3,4,1339.0268549000052,UPI
C01453,24553.22218709046,5,1,3845.692688025977,UPI
C01454,27223.26826574404,10,3,1283.2496102946466,UPI
C01455,21594.854782533985,8,4,3063.0570768300827,UPI
C01456,46020.232183369946,11,2,2998.647048523891,UPI
C01457,23395.228863236436,6,3,1167.7752182569,Card
C01458,26912.74665993417,5,3,3411.3538699963387,Card
C01459,15976.457435234299,2,5,2375.2205412166613,UPI
C01460,10152.226846065314,5,8,2069.067378546421,UPI
C01461,62656.28417186532,8,0,5144.697479241439,Card
C01462,18331.830052251615,11,3,906.8688905587162,UPI
C01463,34889.83053440009,20,0,5256.263586474851,Card
C01464,12442.794457495096,8,1,2261.8183295023528,NetBanking
C01465,203751.84099255642,14,3,17024.60750415513,Card
C01466,146773.89373249141,21,2,9266.468744353482,Card
C01467,13090.804126641,5,1,1058.5947553126268,Card
C01468,16084.402973463599,3,7,1157.996836969126,UPI
C01469,33588.96092345797,11,2,1984.2844016608074,Card
C01470,71385.5494614883,10,0,2450.3600052603488,Card
C01471,78848.43212795041,16,1,5841.237729347605,NetBanking
C01472,30898.189043068778,10,0,3083.5581648603657,UPI
C01473,31147.84338112941,11,1,2167.606140387739,UPI
C01474,143593.29260862226,8,1,21740.43971735212,UPI
C01475,68942.7790518501,24,0,1984.9386702188172,NetBanking
C01476,22742.0567065476,10,4,2235.9011933493193,Card
C01477,144719.234381071,17,2,15312.66438914265,UPI
C01478,41907.85293144098,16,1,3879.215433746792,UPI
C01479,79560.55942991002,12,3,21120.189955582424,UPI
C01480,25466.91595789222,9,1,3155.9811234761805,NetBanking
C01481,35542.11359279782,21,2,4809.697893082655,UPI
C01482,39250.76192833009,9,2,3023.84083975295,Card
C01483,69944.18397347725,13,1,5698.236284798451,UPI
C01484,45914.13029705592,13,2,2979.7548677765135,Card
C01485,47266.0536044846,14,2,4891.881352650276,NetBanking
C01486,115923.6271385298,10,0,29226.718595079343,Card
C01487,6830.534116027889,4,9,2149.983556400315,UPI
C01488,31822.821504964562,10,1,1368.731499270922,UPI
C01489,77724.64105708609,22,1,4718.333577940144,UPI
C01490,82739.63240393865,21,2,4950.429706894771,UPI
C01491,85261.66877375789,16,1,1979.792099984802,NetBanking
C01492,12543.956320733198,9,4,3828.5952258413977,Card
C01493,54734.845248092686,9,2,3936.262994783617,Card
C01494,86032.36312291908,20,0,2809.526334818536,NetBanking
C01495,37912.58619946118,5,2,919.6064998857067,UPI
C01496,31655.147184951093,15,0,1947.0320450642498,UPI
C01497,34464.07289005558,14,2,2079.395648748934,Card
C01498,28191.28932324747,10,1,5530.848303698821,UPI
C01499,37825.24303739706,8,4,3551.9607750470686,UPI
C01500,87498.13366546493,13,1,3250.709045718982,UPI
C01501,36758.420215429505,22,1,3060.74069411609,NetBanking
C01502,11874.015453202535,5,3,2341.053923672956,Card
C01503,10844.72806792492,2,8,1955.946313060723,UPI
C01504,69387.80340591737,20,2,3583.648662667056,UPI
C01505,22305.28443298239,10,4,783.6147714150422,Card
C01506,89268.895060285,16,1,1972.7255391045314,Card
C01507,76853.49072452792,13,1,2347.3979913252597,UPI
C01508,18800.667985622225,7,4,3105.242552196487,Card
C01509,35968.28265925071,6,2,2885.1995535704586,UPI
C01510,18488.484563207563,4,2,2434.1587006883556,Card
C01511,24669.09916496501,10,4,1852.8908130239704,UPI
C01512,25160.690262633507,10,3,2706.011314636712,UPI
C01513,47733.37333353018,22,2,1658.6128930608675,UPI
C01514,19241.08542284297,5,8,855.0482607302006,UPI
C01515,33573.41420819398,6,3,2789.334695929401,Card
C01516,89125.10472494052,18,1,2856.5514390678636,Card
C01517,45848.12639713012,14,2,1867.0691526687924,UPI
C01518,48278.20509512763,14,0,5231.671750338988,UPI
C01519,8185.773088674471,3,8,1173.9263613167527,UPI
C01520,62709.88450141546,9,2,3585.656097656614,UPI
C01521,49281.22157669696,15,1,5809.099029845617,UPI
C01522,6351.52041817511,6,6,2233.6690654674658,Card
C01523,45552.14411898927,16,0,2696.1443055433374,Card
C01524,25192.234860892942,3,3,3658.4467927007377,Card
C01525,30410.86457005242,21,2,2561.327222662353,NetBanking
C01526,28145.27773901525,4,3,2360.5972762419665,Card
C01527,12043.683494046438,8,1,2081.8925674574575,NetBanking
C01528,8719.229531645884,4,1,2312.4079250023306,Card
C01529,63649.184028159165,18,1,2879.342392809166,UPI
C01530,14833.20306674203,6,1,731.6448852479634,Card
C01531,21368.63712147864,8,3,1201.126326274783,UPI
C01532,84196.52187377459,14,2,1424.1591844912052,UPI
C01533,86554.99947887007,13,2,1539.2766585364195,NetBanking
C01534,39113.97527356743,7,1,2174.1735970227887,Card
C01535,53489.85453033737,14,2,1844.4884913912326,NetBanking
C01536,15464.125139253596,11,3,2247.2142343803134,UPI
C01537,53277.46766848008,19,2,5099.808662393987,UPI
C01538,32109.09200618552,16,2,2484.593653154293,Card
C01539,20944.830777793533,5,3,1263.9738870379456,UPI
C01540,82002.67961406402,19,0,3949.5880733734894,Card
C01541,69573.70152925682,13,2,2925.0951484879915,UPI
C01542,23359.790124551902,7,3,3739.3716555914184,NetBanking
C01543,11695.60787131298,11,1,3758.761456487888,NetBanking
C01544,54262.4553127567,12,2,2954.1048963480616,UPI
C01545,49767.31598540887,15,0,2915.75277621926,Card
C01546,28085.34156354217,7,1,3659.236721396105,UPI
C01547,33251.64778194869,10,0,2983.121288668155,UPI
C01548,19918.696334492488,5,4,3588.788225366841,UPI
C01549,30040.449734443446,4,1,3841.276232488448,UPI
C01550,22942.847533703374,5,1,3585.5945884741873,Card
C01551,29399.706505430477,4,4,1372.0678352038153,Card
C01552,79456.22883095378,24,0,1263.5122638823195,UPI
C01553,7006.243606818067,6,5,2265.3133892449887,Card
C01554,6286.098920593247,6,4,1295.3635155027214,UPI
C01555,15636.377991146088,5,3,1767.8619384929534,NetBanking
C01556,47783.398815345216,13,1,2502.9276828352145,NetBanking
C01557,31034.593351007625,4,2,2503.400892202691,NetBanking
C01558,8461.351762388444,2,5,1041.6127726126506,UPI
C01559,29121.188265442903,4,2,2866.6392045201637,Card
C01560,178654.11486221582,9,1,27132.008349885993,UPI
C01561,39121.10166807618,9,2,1713.137236330318,UPI
C01562,18535.492290202514,9,4,1523.4444759921257,Card
C01563,45009.71713676673,15,2,5993.671022078207,UPI
C01564,27511.385428476144,3,1,3442.2065209066936,UPI
C01565,7595.679830615198,5,9,1927.3531360838801,UPI
C01566,8206.56273755933,4,1,2914.1442998654493,Card
C01567,238139.36122353814,14,3,8245.74005694306,UPI
C01568,29764.283895505243,9,3,914.2380600430395,Card
C01569,72840.38728867014,8,1,3846.8484467758376,Card
C01570,80630.3955101755,16,1,5515.1744600905995,UPI
C01571,11286.097068363404,7,4,1880.0814092793905,UPI
C01572,3740.9284144538333,2,4,1583.04127712809,UPI
C01573,14563.634623264079,4,1,1337.697129825922,Card
C01574,9977.473680294563,6,6,2072.4021142673073,NetBanking
C01575,13554.230490730206,9,1,3122.529431481862,Card
C01576,8370.215805302269,5,6,2793.9603735046717,UPI
C01577,31165.525797167364,9,3,2074.611191838826,UPI
C01578,71131.5481167568,14,2,5148.542170196432,Card
C01579,83367.16179879635,19,2,9915.220312040346,UPI
C01580,81039.85334550429,15,0,9037.661203859612,UPI
C01581,88926.31052927978,14,1,4953.43133895207,Card
C01582,27578.285414390866,11,1,5792.898935839272,Card
C01583,32076.256912837784,16,2,3812.7447460567955,Card
C01584,220114.12171661996,12,1,8522.24193817883,UPI
C01585,88988.00832602584,9,0,2067.8006527929974,Card
C01586,46152.087379631645,23,2,1152.4037156255242,UPI
C01587,28780.79834808236,7,1,1032.470536337855,NetBanking
C01588,13546.669644307582,3,5,1519.8939631009002,Card
C01589,24132.30319753207,5,4,1186.507035880203,UPI
C01590,18172.306433471378,9,4,2044.2489097234054,UPI
C01591,8105.699054107355,6,4,2594.438856892675,UPI
C01592,48851.81048266517,13,0,5948.899010229387,Card
C01593,61751.75673842493,17,2,3822.519256045751,Card
C01594,78510.59155520906,22,1,3568.5795027108206,Card
C01595,19429.236458436848,7,1,2284.6430576345206,UPI
C01596,71897.03511964052,10,2,2660.1102000915457,NetBanking
C01597,30697.8715575581,15,1,3720.3455546271693,Card
C01598,36545.27449388014,11,1,1456.0230431968462,Card
C01599,33109.37397996289,17,1,5515.729013176577,UPI
C01600,11024.234389096244,6,2,845.3733843062629,Card
C01601,13363.802796010183,7,1,733.0193134512335,NetBanking
C01602,29753.791669340717,8,2,3954.3126091238605,UPI
C01603,6037.858075799725,3,7,2795.2001086467167,UPI
C01604,50324.79917235497,13,1,5681.456563380661,Card
C01605,75178.73571932488,8,1,5609.485096061626,UPI
C01606,7896.160597043126,4,4,591.2064889188948,UPI
C01607,50953.303334273456,9,2,5009.932525580037,Card
C01608,88210.03884238898,10,1,5973.150328839438,UPI
C01609,54869.34631045701,13,1,4734.257858394552,Card
C01610,24430.08382569709,10,4,3898.8127081816897,UPI
C01611,83617.33325721815,10,1,3611.257940221172,Card
C01612,60884.41657572475,16,0,1382.7368984793573,UPI
C01613,6342.9185612957,6,5,1101.0599151117622,UPI
C01614,11976.53874910446,5,5,512.4536637635279,UPI
C01615,75657.50296718982,12,0,5096.260227234281,Card
C01616,58129.09857676415,16,1,4807.415691628561,UPI
C01617,49973.228455566845,22,1,2126.530408334256,UPI
C01618,234064.6038760585,18,0,25518.930632044274,Card
C01619,35952.86456787082,18,0,4453.895505570966,UPI
C01620,19029.941405340698,2,3,1641.468694262298,UPI
C01621,63768.85574463275,9,1,1984.09561840277,NetBanking
C01622,24159.03845295226,8,4,1499.1017175026748,Card
C01623,62952.57495898942,18,1,5799.971872792974,Card
C01624,85599.87814703613,18,1,2375.67459953011,UPI
C01625,180392.58354004705,8,3,13192.348615901486,NetBanking
C01626,11442.000576692173,3,9,1236.8650921191036,Card
C01627,229756.16890881106,16,0,16612.86384599766,UPI
C01628,26267.088477612877,11,1,1834.630904354689,UPI
C01629,21975.042644588906,4,3,1065.6253170157784,UPI
C01630,39941.00467522054,18,1,4966.608294986985,UPI
C01631,84243.77788804322,24,1,5419.016051872085,Card
C01632,19160.637672518315,2,5,1668.7487086202916,Card
C01633,89504.85408690694,17,2,1781.9785358761055,Card
C01634,23827.015368450888,4,4,3770.44268536854,UPI
C01635,73594.7993440082,11,1,1149.9852419775332,UPI
C01636,40529.35560654005,22,0,1632.365600348036,UPI
C01637,31765.931791851268,14,0,2451.3707529829535,UPI
C01638,79595.53001651137,22,2,2261.427114327299,Card
C01639,19794.20536593631,5,4,2241.176020051919,UPI
C01640,11467.388194416504,6,3,3082.812448390128,Card
C01641,30824.311703020605,23,2,1221.6295117732498,UPI
C01642,22030.61149251138,9,2,1733.0552525458897,UPI
C01643,18274.171810896187,8,2,906.1339801865922,UPI
C01644,37982.86900488309,6,4,3479.8009680601413,UPI
C01645,23910.125698766293,8,3,2394.033330703014,NetBanking
C01646,73267.16736799115,10,1,5798.730248061483,UPI
C01647,24233.967273054513,6,4,1749.2819986935042,Card
C01648,19329.979448773774,9,4,2313.6183865289945,Card
C01649,34843.89001937529,4,4,1140.7160201237011,Card
C01650,8399.245092746733,4,1,1198.724243415252,Card
C01651,44859.34979745301,19,0,3656.5644558965246,UPI
C01652,8410.69782782688,7,2,1382.3839128550192,NetBanking
C01653,68193.32655327415,24,0,2260.0610405721486,UPI
C01654,27901.130072661992,9,4,1889.059648159194,UPI
C01655,21978.02587140324,8,1,1904.7073381571618,Card
C01656,18177.749123390964,10,2,2529.163820075626,Card
C01657,27526.267927898134,3,4,1706.6364970099717,Card
C01658,40682.509166383636,8,0,4856.740718970269,UPI
C01659,39216.14266769857,4,1,943.7681490198208,UPI
C01660,37378.24393044915,4,4,1317.5568567787013,UPI
C01661,11644.74068504558,10,3,2292.4440327779243,UPI
C01662,8752.558170212491,7,1,3596.4737915487167,Card
C01663,12873.332928169752,5,1,1733.265889571742,Card
C01664,13301.497004340164,5,9,1485.8884347347353,UPI
C01665,207366.94860946343,17,3,28003.12602384543,Card
C01666,47356.53412185109,14,2,1043.6244603456514,UPI
C01667,28792.672433398602,11,4,3702.3691113088316,Card
C01668,82673.5787352603,16,0,4035.4280116117698,NetBanking
C01669,8392.874302078684,10,3,1755.7555236332405,UPI
C01670,25765.968935589884,5,4,2600.8805397487704,Card
C01671,40632.17305757804,23,0,4744.002496168398,Card
C01672,59154.942897865316,17,0,5734.646296954627,UPI
C01673,53976.42992786378,23,1,1548.3447817467236,Card
C01674,146480.6950351659,17,1,8281.681665410691,Card
C01675,17793.914520962462,9,4,2513.265960635589,NetBanking
C01676,16797.563115698358,5,3,2475.100538135179,Card
C01677,240474.38439714783,9,2,26231.490825681554,UPI
C01678,19387.64935889082,2,5,1614.9646100878729,UPI
C01679,12531.045458545059,6,8,589.8821663811508,NetBanking
C01680,4042.075486151031,1,9,1870.3884402500353,UPI
C01681,50604.679494407945,8,0,2758.514466161981,UPI
C01682,68384.6887848076,9,0,5928.879330531365,UPI
C01683,21439.997270973574,11,3,2227.5452845541677,UPI
C01684,27004.105243713686,22,1,3111.396559875115,Card
C01685,8090.7464648013165,4,4,1249.8939615614297,UPI
C01686,208806.7942672306,16,1,17058.211595709992,UPI
C01687,48780.6155908744,24,1,4312.751689756591,UPI
C01688,3722.080583461485,4,3,2557.454302428131,UPI
C01689,30265.731950725927,9,0,4354.6149557611825,Card
C01690,52207.583420674426,11,1,3526.3526150256353,NetBanking
C01691,29761.417556555065,5,2,2027.2945572756837,UPI
C01692,10985.262147890966,4,4,1120.464376488832,NetBanking
C01693,89236.92280554649,19,2,5924.245966014441,UPI
C01694,60659.49388323018,14,2,3422.665386052594,NetBanking
C01695,22650.63780184472,4,4,2460.6507272519675,UPI
C01696,33576.24688007331,7,1,1861.550430851185,UPI
C01697,26576.028709597755,3,2,1606.0365397589471,UPI
C01698,57509.27685622155,11,1,4003.39262147594,UPI
C01699,72965.22086673256,24,0,3676.1799963916937,NetBanking
C01700,20977.69540098779,5,1,2960.6991368972917,UPI
C01701,9167.030507112333,10,4,1736.033309523348,UPI
C01702,55335.22691557985,10,2,2655.011503977252,Card
C01703,13027.829268571508,5,7,547.8719431650937,Card
C01704,28447.102068507716,10,1,2913.7512750292167,Card
C01705,10195.935315833627,10,1,2214.6790360573505,UPI
C01706,64930.50596120787,16,1,2906.8181540812047,NetBanking
C01707,53974.70108438512,16,2,2492.4099104651186,UPI
C01708,29231.7216431103,15,2,3626.1586212969073,NetBanking
C01709,37719.68279345672,10,3,2266.4123046996233,UPI
C01710,89537.24914341501,21,0,1186.4564563119297,UPI
C01711,31988.220861946236,13,0,5367.917562385399,NetBanking
C01712,18817.37898872039,6,4,2419.144789054566,Card
C01713,50439.0319137708,15,2,4957.6443420924925,Card
C01714,37203.45453407753,23,1,2566.7895855981074,UPI
C01715,30751.82001234193,8,2,5373.94390475157,UPI
C01716,19125.19467673481,6,3,2637.0314234260472,Card
C01717,11678.051033624406,5,4,3581.7620898897862,UPI
C01718,29228.529528570463,9,4,810.7566929883083,Card
C01719,16736.95508354099,8,3,3387.6383050142,UPI
C01720,39873.24322206511,9,3,3874.770085287951,Card
C01721,21215.913010931574,3,1,2715.868638429612,Card
C01722,18118.922904104904,5,6,2860.390972267366,NetBanking
C01723,176456.40256317513,14,2,22651.850344974402,Card
C01724,83600.84803665397,16,1,5601.039106774595,UPI
C01725,34882.28580305191,9,4,2629.254456608562,Card
C01726,33152.2619168714,6,2,3800.2009594073943,NetBanking
C01727,52134.335934469345,19,0,4129.118851931216,Card
C01728,87779.39469487082,14,1,5968.724729966423,Card
C01729,65413.866533933615,19,1,5937.696713888073,UPI
C01730,57403.16533411012,17,0,3738.1089781626406,UPI
C01731,67003.40852671166,18,0,4111.34067201831,UPI
C01732,27378.11995981654,4,2,1722.8634466214048,UPI
C01733,81714.4391360588,12,2,3388.455970690608,UPI
C01734,27883.58804053069,11,1,3009.7212301315585,UPI
C01735,83642.41904168282,21,1,5476.514412281773,Card
C01736,88782.30228219104,14,0,11474.863000689656,Card
C01737,28402.13650669414,14,0,5842.975548647515,Card
C01738,15307.332798156785,9,2,2765.8068530422756,Card
C01739,31204.463770210838,4,3,3582.704180372608,Card
C01740,17758.76048211439,1,3,1206.0347300877138,UPI
C01741,26923.562500072177,15,1,3685.262250247436,Card
C01742,70788.36805592173,21,2,4954.466584558122,UPI
C01743,37250.449843270166,10,4,3609.107841925156,UPI
C01744,58696.45509266533,10,0,3497.630211713705,UPI
C01745,36357.77654972963,4,4,1571.858321289727,Card
C01746,69474.00035309675,22,0,4990.2599990145445,UPI
C01747,19497.107585868962,4,3,1774.0386246091996,UPI
C01748,20034.09384732841,3,2,2455.5442821863535,Card
C01749,10237.468458178168,10,4,2297.2838702981044,Card
C01750,69896.65631751662,10,0,3986.071187170273,UPI
C01751,64551.51164700336,10,2,2908.316268661909,Card
C01752,50486.25616450005,22,0,4395.867738816811,UPI
C01753,13256.697509747075,3,9,544.8143164828474,UPI
C01754,39143.74856113469,8,4,2312.237147292665,Card
C01755,35938.53057048098,5,3,2057.9232968026,Card
C01756,17780.17439465438,3,4,3140.809713764653,Card
C01757,61594.78710831467,10,2,3933.824686335462,UPI
C01758,172880.72480487314,21,2,17599.950793651515,UPI
C01759,82596.20385008474,11,0,5893.278479614292,UPI
C01760,34029.19805124979,16,1,4153.55673723646,UPI
C01761,25240.70586833776,4,2,1405.4884140351385,Card
C01762,28993.29249710603,18,1,1346.6413470876378,UPI
C01763,35472.55979146337,6,3,3175.0043154426317,Card
C01764,9320.247827639732,9,4,3183.7083665296154,Card
C01765,55075.477958348594,24,1,2736.999557656413,Card
C01766,29671.334400164855,5,2,1624.3532714291543,Card
C01767,10790.130772071767,4,3,2490.2794805095145,Card
C01768,46659.7034108463,21,1,5330.138196423031,UPI
C01769,16479.882579655547,9,3,1398.9839237155545,Card
C01770,19931.136175457425,2,3,2684.794980379344,Card
C01771,60685.81454810221,9,1,5049.247893378908,UPI
C01772,30787.828507997587,3,4,3701.641606278285,Card
C01773,18130.219273534138,9,4,2230.8371505604846,Card
C01774,54515.37286114758,8,0,3317.0697137385423,Card
C01775,18360.519431757646,3,2,2361.9967882337132,Card
